ID чека,Тип,Дата/Час,Фіскальний номер,Тип оплати,Сума (грн),Фіскальний номер ПРРО,Локальный номер ПРРО,Штрихкод,Шапка,Службова інформація,Знижка на чек
67fa3d06-10b3-4683-ac63-5ede8844a8b7,SELL,2022-12-18 20:33:15,FpSW8VpkAaA,Готівка,150,4000330381,1,,,,
688ff9af-335a-41cb-a364-589fb352d5c0,SELL,2022-12-10 22:16:47,gO_QQ9U8vJ4,Готівка,280,4000330381,1,,,,
6946d683-4f5e-44d8-a195-daf0481cdfbd,SELL,2022-12-18 20:57:43,fPTGlJnoXio,Готівка,75,4000330381,1,,,,
6957b4eb-ad3e-490c-a743-12a02d364332,SELL,2022-12-18 20:16:44,7UxgisMHgr8,Готівка,75,4000330381,1,,,,
695922fb-15e6-4c98-a613-d0de8c6a95d4,SELL,2022-12-04 23:37:34,4QDTEjQlFwk,Готівка,250,4000330381,1,,,,
69cb51cb-36f0-4252-8105-1b28b73596f6,SELL,2022-12-18 21:05:51,avLeiOn-Gl0,Готівка,675,4000330381,1,,,,
69d50bc6-4d9d-40b5-a10f-c41b8cdd9ff6,SELL,2022-12-03 2:33:24,-a9Ktwq2m14,Готівка,400,4000330381,1,,,,
6a1b3a49-c7c4-415c-a0a4-2ccb609fe1f6,SELL,2022-12-18 21:53:11,uy9VNhNXUZg,Готівка,160,4000330381,1,,,,
6a4bf516-1225-49b6-b964-35cff58e25b2,SELL,2022-12-18 20:06:43,56MVvhWvIm0,Готівка,120,4000330381,1,,,,
6a5a4d3e-b80e-4e07-9ad5-9e39842e89b3,SELL,2022-12-10 23:01:04,9zc6hGlPkhM,Готівка,295,4000330381,1,,,,
6ab20903-980d-4cd6-966e-0b640b922ebd,SELL,2022-12-23 22:27:33,S1n43xLm9sE,Готівка,640,4000330381,1,,,,
6ac833d4-61fe-4b0f-8f6e-75e74c07227d,SELL,2022-12-03 2:39:35,KL__E34Rgsc,Готівка,510,4000330381,1,,,,
6b1a3a43-cc96-4c85-bb66-869c37e54e19,SELL,2022-12-04 17:13:19,bhoypmtC660,Готівка,450,4000330381,1,,,,
6be5fa79-72ef-491d-97c5-dde6254be8a1,SELL,2022-12-04 23:32:22,KLgWCmouLuc,Готівка,175,4000330381,1,,,,
6cf11ab4-8c0e-46b1-bdf4-fd3cd2842463,SELL,2022-12-18 20:47:22,pItz5SVDriQ,Готівка,180,4000330381,1,,,,
6cf82b3e-7144-48a7-8c14-43857428b0d0,SELL,2022-12-18 23:22:58,kw-WrMn5MoE,Готівка,949,4000330381,1,,,,
6d101d60-9b83-4f36-bcff-1fc687741e85,SELL,2022-12-18 20:57:26,MIO6HofJaCM,Готівка,260,4000330381,1,,,,
6d204cdc-209a-45e7-b1e3-3d0f35a57809,SELL,2022-12-23 22:47:37,Zm2w9Ynymuo,Готівка,160,4000330381,1,,,,
6d817c08-d5c7-4003-9d46-24d01b91783f,SELL,2022-12-11 22:25:47,Vi8GZE4srCc,Картка,620,4000330381,1,,,,
6df68220-418d-4df2-84ad-8aa2478b9982,SELL,2022-12-10 21:56:06,lmwKzDTqTT8,Готівка,350,4000330381,1,,,,
6dfbed91-81b1-449a-9c43-d63626143ef5,SELL,2022-12-18 22:39:15,yf4ygv0DTV8,Готівка,495,4000330381,1,,,,
6e49a2ec-f272-4ead-bd17-eb3a655ed4aa,SELL,2022-12-19 22:39:51,e8LEfzAbfAA,Картка,420,4000330381,1,,,,
6e604a35-9766-4ad0-b1b7-f8720cd95832,SELL,2022-12-23 23:47:29,ZgMt7IUEw7U,Готівка,400,4000330381,1,,,,
6edb55cc-bd94-450c-9197-e3df4111780d,SELL,2022-12-10 21:28:09,ErcW8VGou0k,Готівка,80,4000330381,1,,,,
6f3571ab-8cb5-48cd-a8e8-e8f734e4a5f6,SELL,2022-12-10 21:57:03,fqIqpzx4V3Y,Готівка,425,4000330381,1,,,,
6f58787c-ebb9-494d-b17f-7fd03f43c05d,SELL,2022-12-11 22:19:32,n5oey50ufFU,Картка,100,4000330381,1,,,,
6fac4b81-cdd7-4284-8d9a-cbd61c9cb7c3,SELL,2022-12-23 23:30:35,nzdTpDVkeuk,Готівка,140,4000330381,1,,,,
6feb933a-8108-4b15-8053-5de8834d7791,SELL,2022-12-03 2:47:19,VZLwfvPO6zE,Готівка,70,4000330381,1,,,,
7002e9cb-cdca-48d9-9619-f25282c0643b,SELL,2022-12-03 2:46:50,hsLilV0BG6s,Готівка,375,4000330381,1,,,,
7055da52-1cf0-40f4-b8a7-4626b6d12e7c,SELL,2022-12-04 18:28:37,i4fYbU2Ntho,Готівка,405,4000330381,1,,,,
707ba6da-dcf4-4efc-87cc-a76cc48a3bf0,SELL,2022-12-14 23:43:32,dS_NehIqYTQ,Картка,160,4000330381,1,,,,
7143dffd-70b8-465c-9d8a-5dbe55b65287,SELL,2022-12-03 2:32:52,wR2DwXz_LiU,Готівка,90,4000330381,1,,,,
717a8c4b-16ae-4e4e-b634-cf7d055b2df5,SELL,2022-12-10 23:36:10,RA3hh0Gx7NA,Готівка,435,4000330381,1,,,,
71ad29aa-4440-4008-9300-80acc094f5a2,SELL,2022-12-10 21:21:10,UwrebjSfC5c,Готівка,100,4000330381,1,,,,
7215f1e2-e5dc-42eb-b09a-c1d43ed6349f,SELL,2022-12-01 22:04:16,SuuT-3QwbXA,Картка,85,4000330381,1,,,,
72e39b5d-00d4-4b71-b96e-4350d6101138,SELL,2022-12-29 20:28:16,jw0qj4WoZIY,Картка,450,4000330381,1,,,,
72f73817-487f-4b55-862f-0ed686fe973a,SELL,2022-12-12 21:58:21,4_xIw7X-P4U,Картка,6650,4000330381,1,,,,
73204297-ae6f-48dc-ad88-b220ae76c3ae,SELL,2022-12-18 22:47:38,BO4LX5_xh04,Готівка,1480,4000330381,1,,,,
7352820a-3a4a-4e38-a3bc-d02fb86c6078,SELL,2022-12-04 17:35:22,b34rpjB4CPc,Готівка,75,4000330381,1,,,,
73877e1d-ddcf-471a-8223-e518b8f21f2c,SELL,2022-12-10 23:37:08,ZECv6hc6PB8,Готівка,230,4000330381,1,,,,
738f5794-eb00-4744-a8a9-1377bc44bd64,SELL,2022-12-10 23:04:55,J74VlQ7TD4Q,Готівка,340,4000330381,1,,,,
73d65911-a9a6-4591-b748-0ff6334c1158,SELL,2022-12-19 15:23:10,23CarYR4al8,Картка,100,4000330381,1,,,,
74055d38-8f83-43b8-930b-b192ba6a10cf,SELL,2022-12-03 2:45:16,5cELq23iZNk,Готівка,390,4000330381,1,,,,
744bb468-b8e6-4c71-bc50-de759113f828,SELL,2022-12-04 18:47:07,TMN0bMGPGBw,Готівка,130,4000330381,1,,,,
74835e50-a2b0-46bb-a3f3-dde2a9a86b2c,SELL,2022-12-23 22:10:48,74EUTL9VJ5I,Готівка,450,4000330381,1,,,,
74df4902-1a41-4a8a-9464-31d4f48dc141,SELL,2022-12-18 21:41:40,8B3cKj3uHuc,Готівка,75,4000330381,1,,,,
74e97c36-fb94-4fc8-a919-118758a4ad59,SELL,2022-12-06 17:25:36,MnXWYv2xe9I,Картка,60,4000330381,1,,,,
75101667-3688-4723-bba3-f564284a636f,SELL,2022-12-03 3:12:55,Wjw2xTgl-rI,Готівка,160,4000330381,1,,,,
753a161a-abbc-470f-947f-00e727e642a2,SELL,2022-12-23 23:32:26,wmBfgL5VFRY,Готівка,210,4000330381,1,,,,
7560cd17-f4fe-4f62-859f-9750fda55e1b,SELL,2022-12-10 22:46:11,bPznzlMisrE,Готівка,165,4000330381,1,,,,
7582f72d-ef9b-490a-b668-891e43af652d,SELL,2022-12-18 21:37:03,lDDIzv6TReA,Готівка,840,4000330381,1,,,,
7599bc1a-74bc-4113-9b7b-906e78f38ddd,SELL,2022-12-30 20:25:12,4NAXe_AHIdc,Картка,680,4000330381,1,,,,
75cc7c30-0561-4428-902c-5d3ae69d0889,SELL,2022-12-03 3:15:46,_Yi-ZrkSbGg,Готівка,200,4000330381,1,,,,
75cd6527-11dc-48f8-b799-6b69fc3f31f6,SELL,2022-12-03 3:18:28,aSsluRntt6A,Готівка,435,4000330381,1,,,,
75daa2b5-4399-4e41-8b6c-7c00066dbc27,SELL,2022-12-18 23:26:41,qT-67F-TXMA,Готівка,300,4000330381,1,,,,
764d6ca3-59a1-4452-8e27-bc1d91836d83,SELL,2022-12-23 23:42:14,jU5D97sNHok,Готівка,485,4000330381,1,,,,
76763d36-fdbc-4605-8f7f-45373998e936,SELL,2022-12-23 22:32:49,vbKwVVHuxnE,Готівка,170,4000330381,1,,,,
76b41f19-9bde-4b9d-bf15-0318681c7e81,SELL,2022-12-18 21:34:14,Grrb-QEjNJk,Готівка,350,4000330381,1,,,,
76b873c3-8dad-4a6f-9dc9-49cca523e40f,SELL,2022-12-10 21:25:36,BvEvsxlTd_w,Готівка,120,4000330381,1,,,,
776c2bac-d54a-468b-a3a1-37ce78f7e90d,SELL,2022-12-04 17:28:35,CK-D7pRkN8g,Готівка,520,4000330381,1,,,,
77d165ae-fed7-476c-a317-66fee092a1e3,SELL,2022-12-03 3:08:48,3IQvGU9x9Tg,Готівка,210,4000330381,1,,,,
77f43860-76de-4a60-bdec-9ff5ec89f6e4,SELL,2022-12-18 20:38:28,d_U-QF7pM6M,Готівка,70,4000330381,1,,,,
781fd0f8-d44f-45e3-a8d8-24b6374f9533,SELL,2022-12-03 2:33:59,KziZxBdcnYg,Готівка,90,4000330381,1,,,,
78320f09-fa0f-4bf1-9d9d-6ff849fdabbb,SELL,2022-12-23 23:31:47,i8rS1_fvoz8,Готівка,360,4000330381,1,,,,
7910e53e-cbe9-4234-87c3-96f4cb945314,SELL,2022-12-18 21:31:52,oyjyPahrWJ8,Готівка,295,4000330381,1,,,,
7929ded2-0a35-4602-8959-1997ceda9a9c,SELL,2022-12-18 23:17:20,LnM7KCS24zU,Готівка,270,4000330381,1,,,,
79e9a6e9-9eca-4ce2-bf68-d9fa738c6342,SELL,2022-12-19 15:19:30,KuR6VTuMS-A,Готівка,100,4000330381,1,,,,
7ac10fe4-9322-4f60-a1af-5fd4d0a6c838,SELL,2022-12-03 15:29:14,ObJkKPiGN1w,Готівка,50,4000330381,1,,,,
7ad5275a-3505-47c9-846f-9b49f1dc1c6d,SELL,2022-12-18 22:47:01,kNPye9tS-cI,Готівка,120,4000330381,1,,,,
7b1f1014-3934-45e0-9e7a-3107f90fc6b6,SELL,2022-12-10 22:03:25,IJ6WXg0f61E,Готівка,270,4000330381,1,,,,
7b41f385-8e8e-4995-aebb-42635aa55429,SELL,2022-12-04 17:36:37,64aT2ioP8sg,Готівка,75,4000330381,1,,,,
7c5e69b2-357d-41c3-80ec-901942c082dc,SELL,2022-12-23 23:49:18,-aQ8saeKtDQ,Готівка,165,4000330381,1,,,,
7c79613d-1230-4e15-b62f-a019fafa3f4e,SELL,2022-12-10 22:41:15,-z5AP-QI9E4,Готівка,7690,4000330381,1,,,,
7c7c50b2-31db-4c0c-b12d-572cfc84540b,SELL,2022-12-10 21:20:45,lfP0E0H4aLg,Готівка,100,4000330381,1,,,,
7d2f9a8e-db52-4ade-87e2-91e9ef792772,SELL,2022-12-07 17:36:03,63TIoBcrSEs,Картка,405,4000330381,1,,,,
7d9423fe-eab9-492d-a0a4-2d04ddcc65f7,SELL,2022-12-18 22:43:29,fGbOiVX707w,Готівка,1150,4000330381,1,,,,
7d98fd41-af6c-4f24-abdf-035a9bd2808e,SELL,2022-12-16 21:34:12,Uu40terGiXc,Готівка,200,4000330381,1,,,,
7d9f29bb-0502-4666-b63e-4f2109daf9b9,SELL,2022-12-23 21:54:01,P6FYmQQJLMI,Готівка,170,4000330381,1,,,,
7da02318-54fb-4bd3-91c6-dc41a8d1f700,SELL,2022-12-03 2:59:49,_o05DXPT3jE,Готівка,295,4000330381,1,,,,
7e3aae5c-4de8-4dc4-a6a5-e7b41801e57a,SELL,2022-12-16 20:45:19,sBsYrWZQ5XQ,Готівка,390,4000330381,1,,,,
7ea48068-e84f-424b-a14d-8763a5a19713,SELL,2022-12-18 23:28:25,SyDttPLVKPE,Готівка,295,4000330381,1,,,,
7eb134d2-7c81-4981-a45b-424bcee9aaf3,SELL,2022-12-10 20:17:14,uBPGujvxzwo,Готівка,420,4000330381,1,,,,
7ee00fbb-0fc6-40ac-8e8a-422f28868073,SELL,2022-12-18 23:02:43,BFgT73jziw8,Готівка,185,4000330381,1,,,,
7f1e01af-b377-4a02-9649-f6a0533bcf57,SELL,2022-12-23 23:50:15,wW7H6fnWDWU,Готівка,1950,4000330381,1,,,,
7f60bc73-265d-4841-9ae7-fd19fa6c45cf,SELL,2022-12-06 17:13:30,KXaVTf1DpSU,Картка,75,4000330381,1,,,,
7f76eb80-e788-4d3f-b968-dbb7c31a0c83,SELL,2022-12-18 20:59:07,hgc6aJgNkdY,Готівка,75,4000330381,1,,,,
7fca227d-6a8a-4268-9189-a65741504088,SELL,2022-12-03 2:43:43,7EMehEpc3PQ,Готівка,75,4000330381,1,,,,
7fe2141f-6367-4fd9-9fba-905fef9e43a3,SELL,2022-12-18 23:41:26,Vj6gNHEogs0,Готівка,220,4000330381,1,,,,
8008e1f3-a189-4403-8659-9bc2ccec6fe8,SELL,2022-12-10 20:12:02,o8Xdi4Rg-WM,Готівка,490,4000330381,1,,,,
804c81ec-a8ce-4566-96ac-8cae9c21d2c1,SELL,2022-12-04 18:21:35,Hn0_PZG5vt4,Готівка,130,4000330381,1,,,,
80a640b4-e1b3-49b8-b314-a951d0443539,SELL,2022-12-23 22:34:03,6ikj88A7hu0,Готівка,1290,4000330381,1,,,,
80e2904f-8927-40b6-adb1-0b572e15754b,SELL,2022-12-23 22:34:34,WJsL7OS2v5E,Готівка,1500,4000330381,1,,,,
80e73464-fb4e-4b0f-8c96-e0a86ae9d1d7,SELL,2022-12-04 18:27:32,emyZvpLl8rA,Готівка,95,4000330381,1,,,,
81303e15-146f-455e-82c4-da19f9f4367f,RETURN,2022-12-19 22:37:41,2DQEhGQd63M,Готівка,100,4000330381,1,,,,
8139da86-3380-4566-9e95-c993a8d7749d,SELL,2022-12-10 22:02:01,lnPFOGSoJpg,Готівка,485,4000330381,1,,,,
81b0c850-7442-43e4-bd78-a7b9ebaaa84a,SELL,2022-12-15 14:43:38,WgfxFBO4Ayc,Картка,120,4000330381,1,,,,
839a0fc2-6f40-4010-a642-efcf4fcf5068,SELL,2022-12-10 21:18:11,bCusr5jxwoM,Готівка,160,4000330381,1,,,,
83db7a13-a96a-4dc5-b6bd-429b5dae2d6f,SELL,2022-12-18 23:19:59,lAuR2GSr610,Готівка,150,4000330381,1,,,,
83ff6f9d-90c1-447c-a626-f888b158b680,SELL,2022-12-10 20:41:54,etJ-A834u4M,Готівка,300,4000330381,1,,,,
847af3c5-298d-4ad5-8afa-ae08b5fbc48d,SELL,2022-12-03 2:35:43,aE2-tn851HM,Готівка,450,4000330381,1,,,,
84841bd2-10b6-49c2-a5e2-dae9aef99939,SELL,2022-12-10 20:27:10,ki1uHsMbJn8,Готівка,495,4000330381,1,,,,
84b1c1af-d265-40ae-9c7f-bae26d07387b,SELL,2022-12-16 20:13:12,NMxn3B2WV8o,Готівка,310,4000330381,1,,,,
84cea425-d76e-43e1-8ee3-7f54d471cc29,SELL,2022-12-10 23:26:45,pJxAe3rt_ok,Готівка,230,4000330381,1,,,,
84e88712-e687-45d4-8107-c2263dee69de,SELL,2022-12-21 21:25:35,KCeS9zj9soo,Картка,450,4000330381,1,,,,
850b2ab6-baed-41fc-b14a-fb9d526c9e3d,SELL,2022-12-18 20:34:05,WdNTz0FhF2I,Готівка,70,4000330381,1,,,,
8535aa21-dd0d-47ab-a4ae-9fbe89448e47,SELL,2022-12-04 18:35:19,cXlNXbDv0zs,Готівка,2220,4000330381,1,,,,
85500b70-3860-4752-9060-09f51b2a4969,SELL,2022-12-02 21:16:05,RhSBRy1icwU,Картка,165,4000330381,1,,,,
85debc09-5561-4333-90a2-2e15fbbec304,SELL,2022-12-10 23:07:39,QKWbD9TMgAM,Готівка,140,4000330381,1,,,,
85f57696-443e-45c6-9b17-c0ed5d62a0c9,SELL,2022-12-03 2:30:23,HTogcF2bOvM,Готівка,480,4000330381,1,,,,
86bd4df3-e255-4b7c-90af-48bb9f854a12,SELL,2022-12-18 20:32:08,D6V2jC2C0v8,Готівка,165,4000330381,1,,,,
86f9bed5-16c4-4986-a5cc-17fc6d705fd2,SELL,2022-12-18 23:18:50,XcqIQ2uroc0,Готівка,165,4000330381,1,,,,
870cc8c1-c184-429a-a0e1-6016e38ee5ea,SELL,2022-12-10 21:48:08,rIbvvNYvygE,Готівка,7690,4000330381,1,,,,
8757c900-1216-4f5f-8bd3-cf38e6cfa487,SELL,2022-12-23 0:36:16,jkKeA3QWFHM,Картка,270,4000330381,1,,,,
888fc7e4-2495-4a03-ab8d-9fbcf8e09546,SELL,2022-12-23 23:26:03,x6Psy_GEg1s,Готівка,470,4000330381,1,,,,
892d85cf-ca03-4890-9413-0903538810df,SELL,2022-12-23 23:18:51,AvZmPZxzE_g,Готівка,220,4000330381,1,,,,
8938b0dd-debc-4c54-b79a-f3b2e46e2598,SELL,2022-12-04 18:45:22,wFx43FP_Yfo,Готівка,250,4000330381,1,,,,
8a05f38f-1c8e-4ffb-84dc-4b2cd3c41b66,SELL,2022-12-23 23:34:15,JoWhwuueIPg,Готівка,75,4000330381,1,,,,
8ae63bf0-7299-4a27-a0f4-3a1acc585c6c,SELL,2022-12-18 20:41:11,_ifWnJn71IE,Готівка,750,4000330381,1,,,,
8bad095b-9965-4c42-8058-a3eb724bd6c4,SELL,2022-12-18 21:30:18,T_ZEfW5Xlak,Готівка,290,4000330381,1,,,,
8c057580-b072-46d8-9212-76a6e4fe106c,SELL,2022-12-18 20:07:46,NT-cCvPfBWI,Готівка,120,4000330381,1,,,,
8c1b89fa-1d7c-4887-a145-6896b4fc2233,SELL,2022-12-23 22:46:04,KPCTKGqUG0s,Готівка,130,4000330381,1,,,,
8c4a17de-471f-4c68-86c7-a5013c03a4e1,SELL,2022-12-18 21:04:55,E7t26eXZFD0,Готівка,210,4000330381,1,,,,
8c5d9aff-29c9-4bda-a5ec-2a38b77010bd,SELL,2022-12-18 20:34:43,IgeT40KzSZA,Готівка,160,4000330381,1,,,,
8c6c2d2c-f21d-4a50-bc14-1c63fb64bff8,SELL,2022-12-23 22:12:08,s3hrb138eRA,Готівка,465,4000330381,1,,,,
8c6ef7d9-8cb9-4953-96c0-f3394cbf9231,SELL,2022-12-10 21:45:06,DRk75XvpJck,Готівка,140,4000330381,1,,,,
8ca5d0bf-3c65-4be9-b4be-6aa3133a76ea,SELL,2022-12-18 20:18:59,b4Wq67YlNOA,Готівка,590,4000330381,1,,,,
8cacdea2-5f1d-4ef3-a3e4-562cb5e1ac45,SELL,2022-12-23 22:46:37,4wKUF2YTgRg,Готівка,410,4000330381,1,,,,
8d150e55-0801-4dd8-9708-3bc274785920,SELL,2022-12-20 21:57:06,-tofu_bAWFU,Картка,850,4000330381,1,,,,
8d326cc2-907d-4dd6-962b-4e73d61e6c49,SELL,2022-12-26 14:10:07,icdgJNthows,Картка,155,4000330381,1,,,,
8d3eb07b-1a64-41e1-bb03-c6c2d9983ab5,SELL,2022-12-10 22:42:19,y7Ag575Aof8,Готівка,390,4000330381,1,,,,
8d54d762-d5c2-4250-959a-c15372e6f1dc,SELL,2022-12-03 2:51:43,bF-9ArtdCeI,Готівка,270,4000330381,1,,,,
8dc4bc5b-6dee-4d67-bd4a-42966e52ed3e,SELL,2022-12-18 22:36:33,H8wWKUsT7M8,Готівка,375,4000330381,1,,,,
8e14d351-2f13-48fa-b6ec-841d87c0a156,SELL,2022-12-03 3:02:48,r9rthYb51XQ,Готівка,210,4000330381,1,,,,
8e3136b3-a042-4125-b1eb-634c7deddfae,SELL,2022-12-23 21:53:21,5VNkUmRtvCE,Готівка,75,4000330381,1,,,,
8e4e4a26-1238-4bfc-a403-708c75a29724,SELL,2022-12-18 21:46:41,PDbq1uMv1zs,Готівка,385,4000330381,1,,,,
8e5a2d21-b384-489a-93e0-5f3bd3e7456a,SELL,2022-12-10 21:51:31,QSsQaVOO3nU,Готівка,120,4000330381,1,,,,
8eb11c9e-6c36-4463-ac90-1752c09a2706,SELL,2022-12-18 21:00:19,SlF1aEnbl4E,Готівка,75,4000330381,1,,,,
8ee78680-cab1-4ad8-bf14-6e1a7feee0ba,SELL,2022-12-16 20:22:07,veJPCe9xNE8,Готівка,740,4000330381,1,,,,
8f1c0aa1-ca66-4695-a63e-59ba23b74324,SELL,2022-12-23 22:19:49,kfjm9NpFDaw,Готівка,295,4000330381,1,,,,
8f67f988-43fa-4568-9ac7-efab92326e71,SELL,2022-12-10 23:24:21,89cMVwkQBbQ,Готівка,515,4000330381,1,,,,
8f9db82e-8833-4751-ba7f-272d72a87465,SELL,2022-12-07 17:34:14,FSszNVEdUQU,Картка,150,4000330381,1,,,,
904fd25a-db64-4227-b484-042ad4d89076,SELL,2022-12-03 2:38:52,ORbi1y1qsIo,Готівка,195,4000330381,1,,,,
90790421-2a98-415f-bb74-4068708c0634,SELL,2022-12-04 17:08:36,Py4hBxt7ox0,Готівка,450,4000330381,1,,,,
90d706c8-254b-4bdd-8136-12807c98ae05,SELL,2022-12-23 23:38:39,-Ip9v7o8j5M,Готівка,135,4000330381,1,,,,
90e54edf-ab7f-4bf5-a3cf-1eeea0f68357,SELL,2022-12-10 21:17:08,71xiXt4SXHA,Готівка,210,4000330381,1,,,,
9100be2b-1829-4668-8328-8b841fb4d8f1,SELL,2022-12-03 3:26:55,csVtB0cirqY,Готівка,175,4000330381,1,,,,
9148fbd2-90f7-4a43-a05b-e975611c5583,SELL,2022-12-03 3:16:44,xPBFInwyvsw,Готівка,75,4000330381,1,,,,
91798890-5d45-4c38-9d5f-8e4efae5f43f,SELL,2022-12-23 23:03:39,q-ILyPVD6wY,Готівка,190,4000330381,1,,,,
919f8a5b-a80b-46fe-b180-e518e95dc262,SELL,2022-12-04 18:44:18,FK53DEgIMgg,Готівка,170,4000330381,1,,,,
91bdcfe0-24ef-427d-9d47-c7a3a3982c48,SELL,2022-12-03 2:40:13,HzlnTCD5tAw,Готівка,510,4000330381,1,,,,
9200ad31-178c-4746-8ef7-f65881ee4bd4,SELL,2022-12-23 22:31:19,-REcCaUSP2A,Готівка,160,4000330381,1,,,,
9213f232-0606-40bc-b809-81f20d1206fd,SELL,2022-12-18 23:00:00,YgMaDwOGF3Y,Готівка,1050,4000330381,1,,,,
924bbf0d-1cba-44d9-817a-292850aaa76a,SELL,2022-12-10 23:08:58,zKQbh8ZQMcU,Готівка,435,4000330381,1,,,,
9259a4b3-d48b-440b-9473-d212d5683540,SELL,2022-12-23 23:41:19,n-dbQfvnZ6E,Готівка,180,4000330381,1,,,,
92769fcb-f48e-476a-8a01-fd2107b0d4c2,SELL,2022-12-10 23:17:59,LbD2cqb84uY,Готівка,1510,4000330381,1,,,,
92a39a8f-fd61-4091-936a-ac4c1e3556b3,SELL,2022-12-18 20:19:24,5zqgUp0xHsQ,Готівка,310,4000330381,1,,,,
9309df65-44f0-4b03-86d7-432ef1113317,SELL,2022-12-11 22:23:55,ka-zbYBXDb4,Картка,600,4000330381,1,,,,
946185ac-e7c0-47fa-8441-60d683471b24,SELL,2022-12-10 20:29:48,fA4rVoKB2TI,Готівка,2860,4000330381,1,,,,
95439f29-4416-478f-9c4c-5cb070e1f1c0,SELL,2022-12-18 20:36:17,6r3g2lf_bi8,Готівка,125,4000330381,1,,,,
954ff922-44bc-4458-b2d2-bd4f14f26fe3,SELL,2022-12-10 20:48:25,g3kmta3BqNE,Готівка,220,4000330381,1,,,,
95768072-2d69-46ce-babd-8321db356d21,SELL,2022-12-10 20:06:43,LhArTcYDNUU,Готівка,585,4000330381,1,,,,
96dd8365-8d4e-4960-b77d-448ebd25f4df,SELL,2022-12-23 22:54:21,Ry_gUsS7uig,Готівка,360,4000330381,1,,,,
96e0a708-bf15-43b8-a9cf-ca6752e37a06,SELL,2022-12-10 23:42:32,t55qGCnVzCk,Готівка,950,4000330381,1,,,,
97186b60-2042-4ffd-887d-9ad3b26d38ef,SELL,2022-12-23 23:42:47,wPm-TbKmS8g,Готівка,240,4000330381,1,,,,
971afcfd-c090-43c4-aa65-54064d5d28b1,SELL,2022-12-18 20:50:32,ZQYkzyvh_O8,Готівка,275,4000330381,1,,,,
9786a90a-5797-4dd5-8ed9-cb8da0fc2d2d,SELL,2022-12-04 17:31:29,TNjVbvSd-Nk,Готівка,105,4000330381,1,,,,
97ce04ca-25bc-4424-ac5e-48183a090faf,SELL,2022-12-23 23:27:36,GrCzgmo31Ws,Готівка,325,4000330381,1,,,,
97d0c7e8-81dc-40ff-9b56-99ae799b06dc,SELL,2022-12-18 23:14:08,boLxjlIIRUE,Готівка,180,4000330381,1,,,,
97e50419-efd1-466e-ab06-4890dd2aeb3f,SELL,2022-12-18 22:56:56,ALL1pNfWi4A,Готівка,250,4000330381,1,,,,
98214b02-8edb-486b-bda4-6057ce269691,SELL,2022-12-23 22:59:08,Xk1u_NzzWcM,Готівка,240,4000330381,1,,,,
9842f0a4-1d24-49b4-be26-5c86d103af30,SELL,2022-12-15 14:46:09,sfzHh6rofPo,Картка,325,4000330381,1,,,,
991c265e-b82c-4f5a-b3d3-7a2af3afa0de,SELL,2022-12-04 23:36:16,kcAoFY0ZdZQ,Готівка,450,4000330381,1,,,,
9974e7cc-647a-4876-9546-203def7e48d4,SELL,2022-12-10 23:13:58,FOo4yt1l0B4,Готівка,160,4000330381,1,,,,
9ab2457f-fe36-4a9f-a93a-2b242c638bac,SELL,2022-12-26 14:11:26,95PRyckGaug,Картка,170,4000330381,1,,,,
9ab77d0a-8a69-4aab-a32d-6b8497c41656,SELL,2022-12-23 23:45:29,hqn0ZoXakzM,Готівка,150,4000330381,1,,,,
9ad5d6ec-b58c-4b80-8fc7-56920895c63b,SELL,2022-12-23 22:59:40,oqUGKBmpl-I,Готівка,430,4000330381,1,,,,
9afe459f-cc40-4d24-ad35-76827d6a30d7,SELL,2022-12-23 23:05:20,qDpC5rlUjaA,Готівка,390,4000330381,1,,,,
9b251b54-3bad-4b84-9b6f-5a0906ae3073,SELL,2022-12-18 20:14:06,n8DzUVUom40,Готівка,485,4000330381,1,,,,
9b7eb3a9-079f-40a3-bd1c-6779ed67e90e,SELL,2022-12-18 22:49:34,z6PL7YU4Fq4,Готівка,485,4000330381,1,,,,
9b8e80a1-3f3d-4793-814d-e27c43f9caeb,SELL,2022-12-03 3:10:26,hUVWzoTquBw,Готівка,930,4000330381,1,,,,
9ba4f7e3-275d-4192-bf53-ee66cc264a1e,SELL,2022-12-16 21:23:47,vehuqbpAqHk,Готівка,6220,4000330381,1,,,,
9bc447a7-5d20-4ff8-85d2-cda0044d51bd,SELL,2022-12-23 0:33:59,ruVUFC2wJi8,Картка,555,4000330381,1,,,,
9c8bb0be-ce94-4e9f-9bcf-76fa3cb29660,SELL,2022-12-23 23:33:49,yG3-t-00Pb0,Готівка,450,4000330381,1,,,,
9cbc1f79-7e88-4203-8062-c91a236adf38,SELL,2022-12-18 20:13:27,CUY6gMwaObg,Готівка,495,4000330381,1,,,,
9ede4df6-e25e-491f-ab55-eb66bbc3f817,SELL,2022-12-14 23:49:00,5wQR7mUQ5zg,Картка,410,4000330381,1,,,,
9ee07d73-3b1b-4d97-8498-15ead3d17620,SELL,2022-12-10 21:41:08,I8Mfj9S9iCM,Готівка,75,4000330381,1,,,,
9f468134-fa0b-444d-aac1-3adfdd6dd945,SELL,2022-12-23 23:46:04,6KQ8KIcVXtA,Готівка,200,4000330381,1,,,,
9f5a496a-c7a5-497f-a8e8-f0ac71a578ea,SELL,2022-12-23 23:48:58,3IF7-M5UVzs,Готівка,200,4000330381,1,,,,
